"ZCTA","Post Office Name","State","HCP: Health Center Count ( Combined ) 2019","HCP: Dominant Health Center 2019","Pop: Total (#) 2015-2019","Pop: Low-Income (#) 2015-2019","HCP: Total Patients (#) 2019","HCP: Penetration of Low-Income (%)","HCP: Penetration of Total Population (%)","HCP: Penetration of Uninsured Population (%)","HCP: Penetration of Medicaid/ Public Ins. (%)","HCP: Penetration of Medicare/ Private Ins. (%)","HCP: 1-yr Change in Patients (%) 2018, 2019","HCP: 2-yr Change in Patients (%) 2017, 2019","HCP: 2-yr Change in Patients (#) 2017, 2019","HCP: 1-yr Change in Uninsured (%) 2018, 2019","HCP: 2-yr Change in Uninsured (%) 2017, 2019","HCP: 1-yr Change in Medicaid/ Public Ins. (%) 2018, 2019","HCP: 2-yr Change in Medicaid/ Public Ins. (%) 2017, 2019","HCP: 1-yr Change in Medicare/ Private Ins. (%) 2018, 2019","HCP: 2-yr Change in Medicare/ Private Ins. (%) 2017, 2019","HCP: Low-Income Not Served by Health Centers (#)","HCP: Uninsured Not Served by Health Centers (#)","HCP: Medicaid/ Public Ins. Not Served by Health Centers (#)","HCP: Medicare/ Private Ins. Not Served by Health Centers (#)","HCP: Total Population Not Served by Health Centers (#)","HCP: Uninsured (%) 2019","HCP: Uninsured (#) 2019","HCP: Medicaid/ Public Ins (%) 2019","HCP: Medicaid/ Public Ins (#) 2019","HCP: Medicare/ Private Ins. (%) 2019","HCP: Medicare/ Private Ins. (#) 2019","Pop: Poverty (%) 2015-2019","Pop: Low-Income (%) 2015-2019","Pop: Racial/ Ethnic Minority (%) 2015-2019","Pop: Hispanic/Latino (%) 2015-2019","Pop: Black (%) 2015-2019","Pop: Asian (%) 2015-2019","Pop: American Indian/Alaska Native (%) 2015-2019","Pop: Native Hawaiian (%) 2015-2019","Pop: Other Pacific Islander (%) 2015-2019","Pop: White (%) 2015-2019","Pop: More than One Race (%) 2015-2019","Pop: Uninsured, Est. (%) 2019","Pop: Uninsured, Est. (#) 2019","Pop: 1-yr Change in Uninsured, Est. (%) 2018, 2019","Pop: 2-yr Change in Uninsured, Est. (%) 2017, 2019","Pop: Medicaid/ Public Ins., Est. (%) 2019","Pop: Medicaid/ Public Ins., Est. (#) 2019","Pop: 1-yr Change in Medicaid/ Public Ins., Est. (%) 2018, 2019","Pop: 2-yr Change in Medicaid/ Public Ins., Est. (%) 2017, 2019","Pop: Medicare/ Private Ins., Est. (%) 2019","Pop: Medicare/ Private Ins., Est. (#) 2019","Pop: 1-yr Change in Medicare/ Private Ins., Est. (%) 2018, 2019","Pop: 2-yr Change in Medicare/ Private Ins., Est. (%) 2017, 2019","Pop: 1-yr Change in Total Population (%) 2018, 2019","Pop: 2-yr Change in Total Population (%) 2017, 2019","Pop: Under 18 (%) 2015-2019","Pop: School-Aged Children (%) 2015-2019","Pop: 18-64 (%) 2015-2019","Pop: 65 and older (%) 2015-2019","Pop: Not Employed (%) 2015-2019","Pop: Households with Limited English Proficiency (%) 2015-2019","Pop: Less Than High School Education (%) 2015-2019","Pop: Veterans (%) 2015-2019","Pop: Disability (%) 2015-2019","Pop: Low Birth Weight Rate, Est. 2017","Pop: Age-Adjusted Mortality Rate (per 100,000), Est. 2013-2016","Pop: Adults Ever Told Have Diabetes, Est. (%) 2017","Pop: Adults Ever Told Have High Blood Pressure, Est. (%) 2017","Pop: Adults Who Are Obese, Est. (%) 2017","Pop: Adults with No Dental Visit in Past Year, Est. (%) 2017","Pop: Adults Who Have Delayed/ Not Sought Care Due to Cost, Est. (%) 2017","Pop: Adults with No Usual Source of Care, Est. (%) 2017","Pop: Adults Who Are Binge Drinkers, Est. (%) 2017","Pop: Adults Who Smoke, Est. (%) 2017","Pop: Uninsured Population below 138% FPL (%) 2015-2019","Pop: Uninsured Population below 200% FPL (%) 2015-2019","Pop: Uninsured Population at 138%-400% FPL (%) 2015-2019","HCP: Dominant Health Center Serving ZCTA (Share of Patients) 2019","HCP: #2 Health Center Serving ZCTA 2019","HCP: #2 Health Center (Share of Patients) 2019","HCP: #3 Health Center Serving ZCTA 2019","HCP: #3 Health Center (Share of Patients) 2019","HCP: #4 Health Center Serving ZCTA 2019","HCP: #4 Health Center Serving ZCTA (Share of Patients) 2019","HCP: #5 Health Center Serving ZCTA 2019","HCP: #5 Health Center (Share of Patients) 2019"
"35443","Boligee","AL","2","WHATLEY HEALTH SERVICES, INC","1777","1446","246","0.1701244813","0.1384355656","0.3886639676","0.1640488656","0.0581516096","0.128440367","0.1131221719","25","0.1162790698","0.0434782609","0.0930232558","0.119047619","0.2173913043","0.2444444444","1200","151","479","907","1531","0.3902439024","96","0.3821138211","94","0.2276422764","56","0.61339336","0.81373101","0.96961171","0.07259426","0.88294879","0","0","0","0","0.03038829","0.087","0.1385305665","247","0.1382488479","0.0977777778","0.3213684801","573","-0.263496144","-0.013769363","0.5401009534","963","-0.091509434","-0.147787611","-0.176170607","-0.222659668","0.299","0.251","0.62","0.081035453","0.703761","0","0.197125","0.012","0.219","0.14020438492298126","0.009566150512695312","0.19899999618530273","0.525","0.43099998474121093","0.20700000762939452","0.21399999618530274","0.22700000762939454","0.10100000381469726","0.24100000381469727","0.767","0.951","0.233","0.9349593496","RURAL HEALTH MEDICAL PROGRAM, INC.","0.0650406504","null","0","null","0","null","0"
"35444","Abernant","AL","2","CAHABA MEDICAL CARE FOUNDATION","3972","1152","465","0.4036458333","0.1170694864","0.4395280236","0.3700623701","0.0476026216","0.0426008969","0.1683417085","67","-0.113095238","0.0492957746","0.1055900621","0.2361111111","0.1794871795","0.2321428571","687","190","303","2761","3507","0.3204301075","149","0.3827956989","178","0.2967741935","138","0.10735887","0.29032258","0.07376636","0.01158107","0.05538771","0","0.002769","0","0","0.93630413","0.006","0.0911535359","339","0.5409090909","0.2107142857","0.129335843","481","-0.099250936","-0.247261346","0.7795106211","2899","-0.047947455","0.0553330906","0.0025239778","-0.022397243","0.204","0.173","0.684","0.112286002","0.432133","0","0.164795","0.059","0.189","0.08148989081382751","0.008684376220703125","0.07699999809265137","0.305","0.3139999961853027","0.21600000381469728","0.12899999618530272","0.195","0.18299999237060546","0.15699999809265136","0.233","0.438","0.709","0.6666666667","WHATLEY HEALTH SERVICES, INC","0.3333333333","null","0","null","0","null","0"
"35446","Buhl","AL","1","WHATLEY HEALTH SERVICES, INC","2147","1327","136","0.1024868124","0.0633442012","0.3869346734","0.1056910569","0.0117924528","-0.165644172","-0.087248322","-13","-0.206185567","-0.0375","0.0263157895","-0.113636364","-0.285714286","-0.2","1191","122","330","1676","2011","0.5661764706","77","0.2867647059","39","0.1470588235","20","0.14252445","0.61807173","0.17140196","0.03632976","0.09734513","0","0.002329","0","0","0.84210526","0.035","0.0878975265","199","0.7456140351","0.5669291339","0.1629858657","369","0.1388888889","0.1903225806","0.7491166078","1696","0.080943276","0.1254147313","0.0317155214","0.0898477157","0.214","0.163","0.668","0.1178388449","0.487847","0","0.213476","0.061","0.255","0.08444806188344955","0.008370193481445312","0.09199999809265137","0.34599998474121096","0.32599998474121095","0.21299999237060546","0.13199999809265137","0.18600000381469728","0.16299999237060547","0.15199999809265136","0.35","0.74","0.65","1","null","0","null","0","null","0","null","0"
"35447","Carrollton","AL","1","WHATLEY HEALTH SERVICES, INC","3032","1205","300","0.2489626556","0.098944591","0.375739645","0.1352380952","0.0419925895","-0.112426036","-0.101796407","-34","0.0854700855","0.0079365079","-0.23655914","-0.101265823","-0.203125","-0.209302326","905","211","454","2327","2732","0.4233333333","127","0.2366666667","71","0.34","102","0.21182944","0.41437414","0.5432058","0.0323219","0.49538259","0.00065963","0","0","0","0.46800792","0.017","0.102673147","338","0.8369565217","0.5720930233","0.1594775213","525","-0.020522388","-0.189814815","0.7378493317","2429","0.1462954224","0.2703974895","0.0462387854","0","0.197","0.138","0.584","0.2189973615","0.572858","0.0025773196","0.197267","0.102","0.303","0.14751684665679932","0.008613424072265626","0.14699999809265138","0.4179999923706055","0.385","0.22700000762939454","0.20899999618530274","0.2720000076293945","0.13100000381469726","0.24","0.353","0.523","0.637","1","null","0","null","0","null","0","null","0"
"35452","Coker","AL","1","WHATLEY HEALTH SERVICES, INC","3416","1112","181","0.1627697842","0.0529859485","0.357827476","0.0912162162","0.0045468324","0.0584795322","0.0055555556","1","-0.026086957","0","0.2558139535","0.2272727273","0.1538461538","-0.375","931","201","538","3284","3235","0.6187845304","112","0.2983425414","54","0.0828729282","15","0.10714286","0.32552693","0.20286885","0.09601874","0.05357143","0","0","0","0","0.86504684","0.053","0.074452902","313","0.6827956989","0.4292237443","0.1408182683","592","0.1983805668","0.1450676983","0.7847288297","3299","0.1198234895","0.1270925863","0.1159751715","0.0738761396","0.195","0.137","0.599","0.2057962529","0.469366","0.0109335576","0.182809","0.069","0.212","0.07991098612546921","0.00834755859375","0.22","0.48400001525878905","0.435","0.21600000381469728","0.20700000762939452","0.19","0.12899999618530272","0.21299999237060546","0.191","0.525","0.726","1","null","0","null","0","null","0","null","0"
"35453","Coaling","AL","2","WHATLEY HEALTH SERVICES, INC","10721","3607","1004","0.2783476573","0.0936479806","0.5308151093","0.1924331376","0.0193391535","0.0172239108","0.0830636462","77","-0.027322404","-0.032608696","0.0387323944","0.3288288288","0.1363636364","0.1437908497","2603","472","1238","8874","9717","0.53187251","534","0.2938247012","295","0.1743027888","175","0.15615305","0.33909937","0.24997668","0.0594161","0.16556291","0.0026117","0.004197","0","0","0.79181047","0.017","0.0868139455","1006","0.3116036506","0.3972222222","0.1322920262","1533","-0.010967742","-0.062958435","0.7808940283","9049","-0.059551029","-0.009956236","-0.013071895","-0.037957645","0.242","0.18","0.63","0.1273202127","0.43138","0.0024509804","0.174376","0.071","0.227","0.0853385254740715","0.008394021606445312","0.13800000190734862","0.3920000076293945","0.37599998474121094","0.21200000762939453","0.16899999618530273","0.21200000762939453","0.14800000190734863","0.22700000762939454","0.386","0.581","0.544","0.7908366534","CAHABA MEDICAL CARE FOUNDATION","0.2091633466","null","0","null","0","null","0"
"35456","Duncanville","AL","2","WHATLEY HEALTH SERVICES, INC","4051","1978","420","0.2123356926","0.1036781042","0.6278409091","0.2212230216","0.0232415902","-0.018691589","0.0966057441","37","-0.071428571","0.0045454545","-0.023809524","0.2178217822","0.1875","0.2258064516","1558","131","433","3194","3631","0.5261904762","221","0.2928571429","123","0.180952381","76","0.23130091","0.4882745","0.13280671","0.00493705","0.11231795","0","0.002962","0","0","0.87213034","0.007","0.0842508377","352","0.6842105263","0.6761904762","0.1330780278","556","0.1416837782","0.1097804391","0.7826711345","3270","-0.021543986","0.0710776286","0.1704709621","0.1904202175","0.262","0.216","0.562","0.1767464824","0.52549","0","0.214494","0.066","0.13","0.09101434797048569","0.008691929931640625","0.21399999618530274","0.535","0.3870000076293945","0.21299999237060546","0.12399999618530273","0.13399999618530273","0.10300000190734863","0.18","0.618","0.765","0.382","0.7595238095","CAHABA MEDICAL CARE FOUNDATION","0.2404761905","null","0","null","0","null","0"
"35457","Echola","AL","0","null","0","0","0","null","null","null","null","null","null","null","0","null","null","null","null","null","null","0","6","9","65","0","0","0","0","0","0","0","null","null","null","null","null","null","0","null","null","null","null","0.075","6","0.5","0.5","0.1125","9","0","0","0.8125","65","0.0317460317","0.1818181818","0","0","null","null","null","null","0","null","0","null","null","0.0785762220621109","0.008807999877929688","0.10899999618530273","0.37099998474121093","0.35200000762939454","0.23600000381469727","0.13300000190734862","0.17899999618530274","0.16","0.17600000381469727","null","null","null","0","null","0","null","0","null","0","null","0"
"35458","Elrod","AL","1","WHATLEY HEALTH SERVICES, INC","445","219","47","0.2146118721","0.1056179775","0.3953488372","0.3076923077","0.0212314225","-0.078431373","-0.078431373","-4","-0.227272727","-0.433333333","0.3333333333","1.8571428571","-0.285714286","-0.285714286","172","26","45","461","398","0.3617021277","17","0.4255319149","20","0.2127659574","10","0.09438202","0.49213483","0","0","0","0","0","0","0","1","0","0.0742659758","43","0.5925925926","0.3870967742","0.1122625216","65","0.015625","-0.015151515","0.8134715026","471","0.0306345733","0.1804511278","-0.25210084","-0.439546599","0.036","0.036","0.755","0.208988764","0.405594","0","0.040214","0.07","0.112","0.0785762220621109","0.008807999877929688","0.10100000381469726","0.37200000762939456","0.32","0.22","0.12899999618530272","0.18","0.15399999618530275","0.15399999618530275","0.75","1","0.25","1","null","0","null","0","null","0","null","0"
"35459","Emelle","AL","1","WHATLEY HEALTH SERVICES, INC","1156","507","54","0.1065088757","0.0467128028","0.25","0.0246305419","0.0594059406","-0.298701299","-0.260273973","-19","-0.242424242","-0.137931034","-0.583333333","-0.545454545","-0.25","-0.272727273","453","75","198","380","1102","0.462962963","25","0.0925925926","5","0.4444444444","24","0.11678201","0.43858131","0.71453287","0.05795848","0.65657439","0","0","0","0","0.33217993","0.004","0.1414427157","100","0.2820512821","0.2195121951","0.2871287129","203","-0.004901961","-0.004901961","0.5714285714","404","-0.077625571","-0.138592751","-0.113496933","-0.042253521","0.168","0.1","0.617","0.2153979239","0.54954","0","0.226044","0.027","0.199","0.13401657342910767","0.009805438842773437","0.22399999618530272","0.5659999847412109","0.42200000762939455","0.4","0.18100000381469727","0.18600000381469728","0.09","0.205","0.767","0.89","0.221","1","null","0","null","0","null","0","null","0"
"35460","Epes","AL","1","WHATLEY HEALTH SERVICES, INC","956","422","46","0.1090047393","0.0481171548","0.1958762887","0.0459183673","0.043373494","-0.220338983","-0.245901639","-15","-0.173913043","-0.424242424","-0.4375","-0.181818182","-0.1","0.0588235294","376","78","187","397","910","0.4130434783","19","0.1956521739","9","0.3913043478","18","0.13493724","0.44142259","0.95083682","0","0.95083682","0","0","0","0","0.04916318","0","0.1370056497","97","0.3472222222","0.3287671233","0.2768361582","196","0.0888888889","0.1878787879","0.5861581921","415","-0.011904762","-0.025821596","0.1064814815","0.6040268456","0.113","0.098","0.843","0.0439330544","0.718785","0","0.069837","0.002","0.136","0.1365450918674469","0.010053142700195312","0.19299999237060547","0.525","0.4420000076293945","0.4","0.22100000381469725","0.24200000762939453","0.1","0.23100000381469726","0.887","0.911","0.039","1","null","0","null","0","null","0","null","0"
"35461","Ethelsville","AL","1","WHATLEY HEALTH SERVICES, INC","2093","732","77","0.1051912568","0.0367892977","0.1543209877","0.0294117647","0.0272783633","-0.180851064","-0.237623762","-24","-0.137931034","-0.107142857","-0.652173913","-0.6","0.0476190476","-0.169811321","655","137","264","1569","2016","0.3246753247","25","0.1038961039","8","0.5714285714","44","0.17522804","0.35141623","0.21786909","0.00143335","0.21786909","0","0","0","0","0.78213091","0","0.0791402052","162","0.3613445378","0.3388429752","0.1328773815","272","-0.222857143","-0.099337748","0.7879824133","1613","0.008125","0.192165558","-0.012735849","0.0981112277","0.183","0.108","0.562","0.2556139513","0.495751","0","0.125079","0.103","0.261","0.13568182289600372","0.009056133422851562","0.16700000762939454","0.46900001525878904","0.36700000762939455","0.22399999618530272","0.165","0.19600000381469726","0.10800000190734864","0.21899999618530275","0.343","0.343","0.594","1","null","0","null","0","null","0","null","0"
"35462","Clinton","AL","1","WHATLEY HEALTH SERVICES, INC","4447","2630","660","0.2509505703","0.1484146616","0.4744525547","0.1796226415","0.0613404014","0.0714285714","0.0526315789","33","0.2380952381","0.1872146119","-0.024590164","-0.040322581","0","0.0125","1970","288","1087","2479","3787","0.3939393939","260","0.3606060606","238","0.2454545455","162","0.33195876","0.60252005","0.78412413","0.00269845","0.77355521","0","0","0","0","0.21677535","0.008","0.1214000886","548","0.3665835411","0.6758409786","0.2935312362","1325","0.3118811881","0.4528508772","0.5850686752","2641","-0.045191612","-0.031536487","0.0443870362","0.0461067984","0.214","0.121","0.52","0.2660220373","0.617252","0.002813731","0.244929","0.097","0.329","0.13251890242099762","0.009561806030273437","0.23399999618530273","0.5640000152587891","0.43599998474121093","0.20799999237060546","0.21399999618530274","0.21899999618530275","0.08699999809265137","0.24899999618530275","0.746","0.921","0.222","1","null","0","null","0","null","0","null","0"
"35463","Fosters","AL","2","WHATLEY HEALTH SERVICES, INC","2074","548","152","0.2773722628","0.0732883317","0.5504587156","0.22","0.0352941176","-0.05","0.027027027","4","-0.032258065","0.0526315789","-0.214285714","-0.102040816","0.1428571429","0.1428571429","396","49","156","1312","1922","0.3947368421","60","0.2894736842","44","0.3157894737","48","0.15429122","0.26422372","0.39874638","0.0265188","0.37222758","0","0","0","0","0.62777242","0","0.065308568","109","0.5797101449","0.2976190476","0.1198322349","200","0.0810810811","-0.047619048","0.8148591971","1360","-0.059474412","-0.063360882","0.1560758082","0.1995373048","0.242","0.146","0.623","0.1350048216","0.305437","0","0.065552","0.052","0.169","0.10048352181911469","0.0089706982421875","0.17700000762939452","0.49400001525878906","0.385","0.21299999237060546","0.12399999618530273","0.14800000190734863","0.12199999809265137","0.14800000190734863","0.608","0.608","0.286","0.9276315789","CAHABA MEDICAL CARE FOUNDATION","0.0723684211","null","0","null","0","null","0"
"35464","Gainesville","AL","1","WHATLEY HEALTH SERVICES, INC","854","759","67","0.0882740448","0.0784543326","0.3918918919","0.13125","0.0572390572","-0.014705882","-0.028985507","-2","-0.121212121","-0.194444444","0","0.05","0.2142857143","0.3076923077","692","45","139","280","787","0.4328358209","29","0.3134328358","21","0.2537313433","17","0.74004684","0.88875878","0.75175644","0","0.7412178","0","0","0","0","0.24824356","0.011","0.1393596987","74","0.2333333333","0.1935483871","0.3013182674","160","-0.090909091","-0.036144578","0.5593220339","297","-0.116071429","-0.181818182","0.2376811594","0.2558823529","0.382","0.296","0.554","0.0644028103","0.770723","0","0.103448","0.036","0.362","0.14652632176876068","0.010107911987304688","0.17700000762939452","0.505","0.42700000762939455","0.36900001525878906","0.21100000381469727","0.22799999237060548","0.10399999618530273","0.22700000762939454","0.727","1","0.273","1","null","0","null","0","null","0","null","0"
"35466","Gordo","AL","1","WHATLEY HEALTH SERVICES, INC","5441","1900","836","0.44","0.1536482264","0.3451327434","0.1819262782","0.1133577113","-0.167330677","-0.25556545","-287","-0.103448276","-0.098265896","-0.120689655","0.0408163265","-0.196646341","-0.343711083","1064","296","688","4122","4605","0.1866028708","156","0.1830143541","153","0.6303827751","527","0.18325959","0.35029499","0.17368131","0.02462783","0.1218526","0","0","0","0","0.85094652","0.025","0.0760686637","452","0.6556776557","0.3492537313","0.1415348368","841","0.029375765","-0.164015905","0.7823964995","4649","-0.059858443","0.0489620939","-0.022633375","0.0244774995","0.238","0.195","0.583","0.1784598419","0.523487","0","0.146139","0.089","0.27","0.10849206149578094","0.008679205322265625","0.13600000381469726","0.41900001525878905","0.34700000762939454","0.22799999237060548","0.155","0.19399999618530273","0.125","0.21","0.81","0.81","0.095","1","null","0","null","0","null","0","null","0"
"35469","Knoxville","AL","1","WHATLEY HEALTH SERVICES, INC","311","288","31","0.1076388889","0.0996784566","0.8095238095","0.1875","0.0381679389","-0.03125","0.0689655172","2","0","0.4166666667","0.2857142857","0","-0.375","-0.375","257","4","39","126","280","0.5483870968","17","0.2903225806","9","0.1612903226","5","0.08681672","0.92604502","0.8392283","0","0.73311897","0","0","0","0","0.1607717","0.106","0.105","21","0.4","0.6153846154","0.24","48","0.4545454545","0.4117647059","0.655","131","-0.04379562","-0.04379562","0.6542553191","0.1915708812","0.106","0.106","0.672","0.2218649518","0.917266","0","0.097122","0","0.572","0.12207748740911484","0.0093220703125","0.17700000762939452","0.5070000076293946","0.38299999237060545","0.20600000381469727","0.15899999618530272","0.18","0.10899999618530273","0.2","1","1","0","1","null","0","null","0","null","0","null","0"
"35470","Livingston","AL","3","WHATLEY HEALTH SERVICES, INC","4836","2426","268","0.1104699093","0.0554177006","0.19375","0.0502318393","0.0279547063","0.0428015564","-0.17791411","-58","-0.023622047","-0.266272189","0.3265306122","-0.057971014","-0.024691358","-0.102272727","2158","516","1229","2747","4568","0.4626865672","124","0.2425373134","65","0.2947761194","79","0.40494665","0.58826382","0.67411084","0","0.61621175","0.0566584","0","0","0","0.32588916","0.001","0.1344537815","640","0.3822894168","0.3882863341","0.2718487395","1294","0.1400881057","0.3244626407","0.593697479","2826","0.0231716148","0.0355441554","0.0342172797","0.0079199667","0.214","0.138","0.649","0.1375103391","0.557228","0.0481081081","0.104123","0.031","0.247","0.1069018542766571","0.00864633056640625","0.14","0.4109999847412109","0.35900001525878905","0.40299999237060546","0.19200000762939454","0.25299999237060544","0.125","0.21799999237060547","0.581","0.858","0.341","0.8507462687","RURAL HEALTH MEDICAL PROGRAM, INC.","0.0895522388","GREATER MERIDIAN HEALTH CLINIC, INC.","0.0597014925","null","0","null","0"
"35473","Northport","AL","2","WHATLEY HEALTH SERVICES, INC","16294","4546","678","0.1491421029","0.0416104087","0.3689138577","0.0973360656","0.0067195654","0.0643642072","0.1337792642","80","0.0478723404","0.106741573","0.124260355","0.3475177305","0.0217391304","-0.069306931","3868","674","1762","13895","15616","0.581120944","394","0.2802359882","190","0.1386430678","94","0.13562666","0.28025399","0.25512459","0.05069351","0.19982816","0.00362096","0.000798","0","0","0.76874923","0.006","0.0627902875","1068","0.2304147465","0.2095130238","0.1147627726","1952","0.0978627672","-0.067812798","0.8224469399","13989","0.067129453","0.0525959368","-0.00067464","-0.01671595","0.236","0.14","0.611","0.1524487541","0.381496","0","0.082352","0.065","0.201","0.0920824334025383","0.008653818359375","0.13300000190734862","0.4209999847412109","0.4259999847412109","0.22","0.19899999618530273","0.24600000381469728","0.13600000381469726","0.205","0.092","0.483","0.698","0.9528023599","CAHABA MEDICAL CARE FOUNDATION","0.0471976401","null","0","null","0","null","0"
"35474","Moundville","AL","2","WHATLEY HEALTH SERVICES, INC","6617","2168","347","0.1600553506","0.0524406831","0.2689335394","0.0685483871","0.0198825124","-0.07712766","-0.130325815","-52","-0.134328358","-0.125628141","-0.022988506","-0.076086957","0","-0.185185185","1821","473","1155","4338","6270","0.5014409222","174","0.2449567723","85","0.2536023055","88","0.09935897","0.33089133","0.43524256","0","0.41121354","0.00498715","0.004534","0","0","0.56475744","0.015","0.1024869317","647","0.5590361446","0.5152224824","0.1964200855","1240","0.1081322609","0.0625535561","0.7010929827","4426","-0.010064862","-0.022310581","0.0252556554","-0.014594192","0.226","0.169","0.628","0.1459876077","0.407944","0","0.139566","0.059","0.218","0.09995704889297485","0.008961444091796875","0.14800000190734863","0.45","0.38799999237060545","0.2560000038146973","0.175","0.20799999237060546","0.12300000190734864","0.22200000762939454","0.277","0.51","0.409","0.8962536023","CAHABA MEDICAL CARE FOUNDATION","0.1037463977","null","0","null","0","null","0"
